topicId,period,word,weight
1,4,消费,0.01136304100703531
1,4,服务,0.011100873867387215
1,4,海洋,0.010359447999093697
1,4,绿色,0.006964429579520931
2,4,发展,0.02325393967435989
2,4,产业,0.015394642117903964
2,4,经济,0.0105275747290786
2,4,企业,0.008147265209915593
2,4,创新,0.0076837902087369655
3,4,粮食,0.00969744043008319
3,4,企业,0.008297118287351761
3,4,发展,0.008280146609512677
3,4,资源,0.007829584093079458
3,4,品种,0.007740517293137215
4,4,增长,0.018578228822165012
4,4,旅游,0.014637159759752397
4,4,海南,0.012599641627841348
4,4,同比,0.01224690241624867
4,4,支持,0.010887412451695118
0,5,企业,0.039045010554111075
0,5,政策,0.019525056272658534
0,5,评估,0.017541719696198617
0,5,数据,0.010436286688666394
0,5,包装,0.008311587304147064
1,5,社区,0.016925105200140764
1,5,消费,0.011824668144615623
1,5,服务,0.0115811743781216
1,5,海洋,0.009213101056035351
1,5,绿色,0.007247974260812204
2,5,发展,0.02399926242886355
2,5,产业,0.014560245990874401
2,5,经济,0.010491825289182695
2,5,企业,0.008139835924004196
2,5,创新,0.007469129383995508
3,5,粮食,0.00846494189123621
3,5,企业,0.008409880787661701
3,5,发展,0.008189898634210508
3,5,资源,0.008187730029552972
3,5,品种,0.008024226928087795
4,5,增长,0.017850515692645914
4,5,旅游,0.014376636576354816
4,5,海南,0.012721134206710463
4,5,同比,0.012076657994470741
4,5,支持,0.011274547264060235
0,6,企业,0.04023028666229532
0,6,政策,0.020736900826535627
0,6,评估,0.016231215750014984
0,6,数据,0.011008081665172793
0,6,包装,0.008717409023863807
1,6,社区,0.017467955491865427
1,6,消费,0.012314304829648992
1,6,服务,0.012083904818280427
1,6,海洋,0.008184674789254756
1,6,绿色,0.007541375107052555
2,6,发展,0.024489142336713617
2,6,产业,0.013660350847260081
2,6,经济,0.010466790257662974
2,6,企业,0.00816192543865219
2,6,创新,0.007233183120927562
3,6,资源,0.00862080646545292
3,6,企业,0.008574448941394464
3,6,品种,0.0084234758893858
3,6,发展,0.008062199440579548
3,6,小麦,0.007816847313826017
4,6,增长,0.018054122248384003
4,6,旅游,0.014724646883984754
4,6,同比,0.012353690029933286
4,6,海南,0.011514072551550217
4,6,支持,0.011068665010995373
0,7,企业,0.041601123823942224
0,7,政策,0.022001996582017583
0,7,评估,0.014985279937825483
0,7,数据,0.011615171049003208
0,7,包装,0.00914124094602903
1,7,社区,0.01803987948187594
1,7,消费,0.012835493322749176
1,7,服务,0.012538885263742661
1,7,绿色,0.007856048178456263
1,7,商品,0.007397368762764932
2,7,发展,0.02437160778217261
2,7,产业,0.013030703971592106
2,7,经济,0.01045193312533642
2,7,企业,0.00820890436950886
2,7,创新,0.0069967580054418315
3,7,资源,0.00927729626133372
3,7,品种,0.00912275054977472
3,7,企业,0.00860628290186257
3,7,发展,0.008012195439404016
3,7,小麦,0.007898946804369065
4,7,增长,0.018768252955977307
4,7,旅游,0.015409516550213302
4,7,同比,0.012860021184016489
4,7,支持,0.01088736843608
4,7,海南,0.010550728152940766
0,8,企业,0.0429692930344775
0,8,政策,0.0233347215438707
0,8,评估,0.013814755265322979
0,8,数据,0.01226292517024061
0,8,包装,0.009548941415513741
1,8,社区,0.018584822686429768
1,8,消费,0.013474098916032063
1,8,服务,0.012978643400597477
1,8,绿色,0.008185993004810948
1,8,商品,0.00770668517264701
2,8,发展,0.02490879409472189
2,8,产业,0.012731467503207593
2,8,经济,0.010209830721024193
2,8,企业,0.008247988131150477
2,8,消费,0.007050766921909213
3,8,资源,0.009996385023289608
3,8,品种,0.009242244555012092
3,8,企业,0.00886956422460213
3,8,小麦,0.008233038791124782
3,8,发展,0.008183932270663623
4,8,增长,0.019801607026027165
4,8,旅游,0.016301716500758436
4,8,同比,0.013413871576699333
4,8,支持,0.010766122155155728
4,8,海南,0.009569405868126017
0,9,企业,0.043265408523753004
0,9,政策,0.024732618677185517
0,9,数据,0.012993984901412755
0,9,评估,0.012748941697479584
0,9,包装,0.010009775314909571
1,9,社区,0.016692208495724694
1,9,消费,0.015059255993304656
1,9,服务,0.012202301017254624
1,9,商品,0.008340131074520458
1,9,绿色,0.0082642563233378
2,9,发展,0.02528482358240479
2,9,产业,0.01269851518108756
2,9,经济,0.010121831174767379
2,9,企业,0.008360950950821155
2,9,消费,0.0074483631579223275
3,9,资源,0.0092168251759429
3,9,品种,0.009141849593071405
3,9,企业,0.00900433986962575
3,9,小麦,0.008849343559595725
3,9,发展,0.008291761651840928
4,9,增长,0.021224088297279453
4,9,旅游,0.017722684370510472
4,9,同比,0.014178558891893062
4,9,支持,0.010539860716906392
4,9,本报,0.008838036980018404
0,10,企业,0.04359221109204359
0,10,政策,0.026231714832468077
0,10,数据,0.013761613187165064
0,10,评估,0.011695564866970947
0,10,包装,0.0105146115007161
1,10,消费,0.017024611628979194
1,10,社区,0.014988918251718808
1,10,服务,0.011434264583651023
1,10,商品,0.00907973125615466
1,10,绿色,0.007813052353239747
2,10,发展,0.025499187491661458
2,10,产业,0.012701954858843362
2,10,经济,0.010021125378607238
2,10,企业,0.008480154153655505
2,10,消费,0.007877487157366055
3,10,企业,0.009161064899781544
3,10,资源,0.00879406978916625
3,10,发展,0.008608809250283378
3,10,品种,0.008487679190857085
3,10,小麦,0.00824299651334329
4,10,增长,0.02187628470036473
4,10,旅游,0.02001537374773423
4,10,同比,0.014705428189887937
4,10,支持,0.009916084572755817
4,10,本报,0.008670497041629817
0,11,企业,0.04394389549112273
0,11,政策,0.02777817038034275
0,11,数据,0.01456472999651237
0,11,包装,0.01102256508123037
0,11,评估,0.010726001209517803
1,11,消费,0.019257787056909354
1,11,社区,0.013515441381059198
1,11,服务,0.010735924682214385
1,11,商品,0.009861790884805108
1,11,市场,0.007651627031481876
2,11,发展,0.025122006436328545
2,11,产业,0.012351816185707767
2,11,经济,0.009772849826471915
2,11,企业,0.008419270148597282
2,11,消费,0.008123855037886681
3,11,企业,0.00948711045089835
3,11,发展,0.008885350953018222
3,11,资源,0.008574702355110255
3,11,品种,0.007991474897587426
3,11,小麦,0.007765967063718497
4,11,旅游,0.02269430961740083
4,11,增长,0.02160254658521661
4,11,同比,0.014906306256555658
4,11,支持,0.009333053268007048
4,11,亿元,0.008561034464965738
0,12,企业,0.04468461596031215
0,12,政策,0.030153017020425478
0,12,数据,0.015486428231835554
0,12,包装,0.010211423476891501
0,12,评估,0.009919139955855017
1,12,消费,0.022094249266414567
1,12,社区,0.012543381177858559
1,12,服务,0.010406483074679474
1,12,商品,0.01002293033678055
1,12,市场,0.0076309547863784855
2,12,发展,0.023726549853915934
2,12,产业,0.011726156629157368
2,12,经济,0.009478076304829807
2,12,消费,0.008473555332398332
2,12,企业,0.008239487047847806
3,12,企业,0.00976849806380682
3,12,发展,0.0089349416657499
3,12,资源,0.008514546252941704
3,12,品种,0.0077371098589608
3,12,小麦,0.007528799595150041
4,12,旅游,0.02409069446758987
4,12,增长,0.021360240179139147
4,12,同比,0.015024057367246343
4,12,支持,0.00884617196339124
4,12,亿元,0.008528253946560147
0,13,企业,0.046141163188467886
0,13,政策,0.03386350226946706
0,13,数据,0.016496005543587457
0,13,包装,0.009548980312397487
0,13,评估,0.009272399011444192
1,13,消费,0.025659710706307903
1,13,社区,0.011713549701095815
1,13,商品,0.010214654078117991
1,13,服务,0.010109692002064593
1,13,市场,0.007584836349731963
2,13,发展,0.022051302713896024
2,13,产业,0.011159931323371125
2,13,经济,0.009169167156054068
2,13,消费,0.008939925848047996
2,13,企业,0.007994937524253459
3,13,企业,0.010065870109498372
3,13,发展,0.008929898705009756
3,13,资源,0.008476093648752939
3,13,品种,0.007512629970704853
3,13,小麦,0.007315745245432722
4,13,旅游,0.026952139250268115
4,13,增长,0.020948479101761664
4,13,同比,0.015008764661594393
4,13,支持,0.008480167645275902
4,13,亿元,0.008449212776140094
0,14,企业,0.04464245312814686
0,14,政策,0.031058149193858655
0,14,数据,0.018233050817636463
0,14,包装,0.00930122197983921
0,14,评估,0.008999859392008919
1,14,消费,0.029634191728792614
1,14,社区,0.010935420945341515
1,14,商品,0.01041235088888133
1,14,服务,0.009823530925171029
1,14,市场,0.007528774776757462
2,14,发展,0.020282723423882324
2,14,产业,0.010745266741267114
2,14,消费,0.009522608501997805
2,14,经济,0.00882624481662291
2,14,企业,0.007790847952421437
3,14,企业,0.010413706267878697
3,14,发展,0.008870737402103685
3,14,资源,0.00846763809688615
3,14,品种,0.007316214967220774
3,14,小麦,0.007127852483363154
4,14,旅游,0.030329880663451825
4,14,增长,0.020544807102139368
4,14,同比,0.01486633437747902
4,14,一季度,0.00848074188844989
4,14,亿元,0.00842057400745978
0,15,企业,0.04184217705638928
0,15,政策,0.029242661338142562
0,15,数据,0.019997278608340666
0,15,包装,0.009134947586784637
0,15,评估,0.00880595317954355
1,15,消费,0.03132096813942213
1,15,社区,0.010465729045355815
1,15,商品,0.010316809139687655
1,15,服务,0.009943000082708127
1,15,市场,0.007356638368072268
2,15,发展,0.01877400982360998
2,15,产业,0.010395795512530321
2,15,消费,0.010275041993590908
2,15,经济,0.008494463564320709
2,15,企业,0.007559244557488286
3,15,企业,0.010730675572096938
3,15,发展,0.008814758237293224
3,15,资源,0.008484182006352418
3,15,品种,0.007145064085174639
3,15,小麦,0.006964353127616287
4,15,旅游,0.03472627405181273
4,15,增长,0.01952849916577813
4,15,同比,0.014576484859940408
4,15,亿元,0.008440455447389526
4,15,一季度,0.008425363345300698
0,16,企业,0.03955641746153921
0,16,政策,0.027719963266070954
0,16,数据,0.021849489039749488
0,16,包装,0.008974351823565659
0,16,评估,0.00862200535465701
1,16,消费,0.03245195283421644
1,16,服务,0.010112691698306506
1,16,社区,0.010098179858474311
1,16,商品,0.010044286235020112
1,16,市场,0.007215511769155867
2,16,发展,0.01781261184110832
2,16,消费,0.011086321078318894
2,16,产业,0.010239383953151888
2,16,经济,0.008356512133064148
2,16,企业,0.007454876358314545
3,16,企业,0.011112080867073364
3,16,发展,0.008784701410853137
3,16,资源,0.008483112294388612
3,16,品种,0.006999654720238279
3,16,小麦,0.006825804339870602
4,16,旅游,0.0411807048565665
4,16,增长,0.01870297817884318
4,16,同比,0.014370774747036434
4,16,亿元,0.00844730518353116
4,16,一季度,0.0083922439902924
0,17,企业,0.03946782707872431
0,17,政策,0.02773789208366607
0,17,数据,0.021897365435614626
0,17,包装,0.008974334794649035
0,17,评估,0.008620908173300221
1,17,消费,0.03295797935781995
1,17,服务,0.010131779172939039
1,17,社区,0.01004330077930815
1,17,商品,0.01002877324760708
1,17,市场,0.0071968558787800715
2,17,发展,0.017520541430648514
2,17,消费,0.011043186199916398
2,17,产业,0.010261997641779088
2,17,经济,0.008246827193309386
2,17,企业,0.007446018995832729
3,17,企业,0.011615320559855955
3,17,发展,0.008755982152315102
3,17,资源,0.008513296827871483
3,17,品种,0.006944765253890181
3,17,小麦,0.006773592060067217
4,17,旅游,0.04877212289364003
4,17,增长,0.017982987594133297
4,17,同比,0.014005700935180903
4,17,兴安,0.008587156418146434
4,17,亿元,0.008254914253789316
